LCN1 SURF6 MED22 RPL7A SURF4 ADAMTS13 REXO4
s6830 -0.0548374244317899 -2.29384412739338 1.24408509367143 -4.86521841523874 0.8070147504685 -0.190922879807671 0.3147208083441
s6831 -0.0091605896664698 1.52241463497699 0.856013668283916 -8.64046023641351 -4.79040737363978 0.323354229674113 -0.238088527539184
s6841 -0.0091605896664698 0.851561356219986 -1.7803789687283 -21.7622957902115 -2.35789924158238 -0.0829150249467797 -0.606449070851893
s6853 -0.0091605896664698 2.34003479625599 0.862572313703015 -16.9645493655965 -0.399013634096979 0.839778527212553 0.296797499687515
s6854 -0.0160534250640808 -1.23520007485331 -2.28559726584889 8.27345963339482 -0.129153945179035 -0.0758207688750834 -1.72063557416166
s6857 -0.0091605896664698 -1.45961603873062 -0.434224321082985 -20.6184082794705 -4.04150573638708 -0.187171539815761 -0.481048155981183
s6860 -0.0160534250640808 1.52513616001459 -2.23849434665191 44.9937557109918 4.56470030074266 -0.198587125231381 0.737203328436495
s6863 0.0356125570276381 -0.239531201244414 -1.24532518949302 -39.8383323928595 -8.44008518681378 0.0115366370415812 -1.44101711534373
s6865 0.0390351676033127 -0.435732515966816 0.388105508353616 -11.8707976181285 12.2625954362461 -0.21979938954125 0.943379504369916
s6867 -0.0091605896664698 -1.41786893993311 -0.663884488625684 -11.2869469419985 -7.15159884839078 -0.167214098525255 -1.04273762943072
s6868 0.0230276584252575 -1.46894574414461 0.862218219676964 -30.6741913035982 -4.07411464978703 0.172731909790454 1.28066820751245
s6869 -0.0091605896664698 -1.57994934881772 -2.87281888116617 5.6263284244585 1.85566582114222 -0.285190318736192 -0.474058102610784
s6870 0.0320088194407574 -0.626400678464507 0.272710562961363 34.0314613719548 -3.61772366438753 -0.202111455173091 -0.00535798581274517
s6872 0.0289371530320924 -3.37953761228271 -0.0230056824054363 -19.4349944200952 -2.98976225647423 -0.0273100509423105 -1.36169526248992
s6874 0.0721991902622263 -0.424676257352709 1.12432919446456 1.77308596150283 -6.14137150203644 -0.0836781535472384 0.126330295122175
s6876 -0.0160534250640808 0.127124566710391 -0.400377660580936 -25.5511512581552 12.2081641380717 -0.151582355046515 1.30367959946915
s6877 -0.0152110843036239 0.745723011238215 2.73623089687501 11.1019304024824 2.9438189311912 -0.272086717012105 0.795180120580657
s6878 -0.0160534250640808 0.774979254660493 -0.219188780170137 -29.1817322406602 12.8236014947467 -0.0987045779898804 1.77678965425719
s6885 -0.0152110843036239 2.47574412038962 -0.786759801079587 -15.7010678685466 5.9499515626307 -0.115228721705919 1.86484048711799
s6889 0.18382771915604 2.08503232331142 0.776626644988113 9.16306145269338 -0.329615196158902 0.256148405207999 -0.659186788205723
s6890 -0.0160534250640808 -0.840693630110808 0.554776966286763 13.3139581958268 8.23802166026327 0.210922311696915 1.55990133951358
s6891 -0.0152110843036239 -0.101648554669883 1.12622273362721 0.222938199622389 -3.5466871287571 0.315096065721766 -0.496598496719143
s6893 -0.0152110843036239 -2.23456888568678 -0.652041636944487 2.51268044624437 -3.1422874357835 0.30040312821127 -1.30710966129647
s6894 -0.0217978862968494 -1.63390634174025 0.79151479195091 14.0845604916061 1.21973994994653 -0.131337243386486 -0.216789615259279
s6895 -0.0152110843036239 1.58411988969302 0.0116850336292128 20.6827920242954 4.2828658009799 -0.0788867727753645 1.29517587364789
s6898 -0.0217978862968494 -0.742792333261049 0.50571951314971 -8.9376849169569 -2.80692576651647 0.286660024131077 -0.24679576923628
s6901 -0.0152110843036239 0.164312552115916 0.273753848831612 18.0939112197504 1.89612311062179 0.0161347141152366 -0.123909758570484
s6902 0.11196540070594 -2.75220214315475 1.59356595525361 -37.1418268263889 -1.73436837520187 0.244972288678652 -0.64707109423269
s6904 -0.0217978862968494 -1.95475006492265 -1.08838168463869 -14.4557069495689 -4.57683396077947 -0.244042517214929 -1.45515488903635
s6905 -0.0152110843036239 -1.31584909761798 -1.56109091523752 0.900790567971381 -8.23185005174671 0.337600013059814 -2.36229575043156
s6907 -0.0152110843036239 0.355722377259318 1.77496725679901 -23.7481706736026 5.1514548734937 0.422799899122526 1.80785951063649
s6911 -0.0152110843036239 0.131979726695718 -3.14263311031581 -36.5519381294186 -0.694979880338598 -0.156303736827472 -0.685491389130954
s6912 -0.0217978862968494 0.509866943009852 1.50350327144721 18.4495449544441 3.27184887353763 -0.366017660361307 1.31676136591897
s6914 -0.0217978862968494 0.0553045468338509 -0.30603154541469 21.9018349491111 5.12789975693203 -0.0540059425948776 -1.01033879484309
s6915 -0.0152110843036239 -1.55532962251818 -1.99201938494454 -6.06907967458763 -4.5993667916584 -0.0781596724601714 -0.517967471672234
s6917 0.0351546964890813 -2.63169532625118 -0.939819198668489 7.28632614427037 -0.507532883294897 -0.108886297528888 -1.28371917856936
s6918 -0.0217978862968494 -0.0213247012546469 -3.34903853136311 72.2737730707311 -6.04549368791147 -0.165093805981137 1.786399565575
s6920 -0.0217978862968494 -1.84037084992075 0.368109828634211 5.10963389408109 7.58467156338123 0.125450623615704 -0.52786564378506
s6924 -0.0217978862968494 -0.0928404764165494 -0.525267203530889 -10.9914096170149 -7.11655599804687 -0.110239622564979 0.386792003677481
s6932 -0.0217978862968494 1.51991375213125 -0.354226470129991 28.0355743681781 0.58369086060493 0.594025782010389 2.3657348204691
s6957 -0.0521115079515383 -1.4678236155017 -0.353404692354958 5.14951496193196 9.43742275645987 0.262562499486985 0.691328032983263
s6960 0.142486237885193 -0.517088565276948 -0.0187598774119895 -24.5005007903019 -0.773116042509075 0.431187052943534 0.20011012830824
s6973 -0.0521115079515383 -0.818567820026301 -1.05056275682736 14.250012425903 -2.32534177356652 0.108686414304434 -0.0890051213292866
s6975 0.127432330453807 0.561629048493598 -0.379549195899558 17.415871416878 0.0951233410366781 -0.29026314530659 0.538161279387504
s6977 0.0859428398781836 2.07337626084 0.0776002704762412 -14.929313995743 -2.55822688418062 -0.218826429118295 -1.25956730810844
s6979 0.0945012335995266 0.994312377713198 -0.168301638390359 -9.53605704224803 -3.14279164175072 -0.309783604566071 1.69150044867208
s6981 -0.0521115079515383 -0.463801950556102 1.37621337835644 -9.89775721611305 -3.32275467987922 0.228522234593331 -0.381219215319977
s6983 -0.0521115079515383 -1.8533933302041 -0.411526690000558 6.09707915353598 1.42736459180958 -0.0654377394703728 -1.12022728708226
s6985 0.291999891682718 -0.976028456525401 -1.19000440384236 -3.95072560176304 1.46746592987008 0.241647511280847 -1.32972776339092
s6989 -0.0521115079515383 -0.00916599930070039 1.43624259381754 21.435675099128 1.07908792073118 0.266995461626223 0.377957696434423
s6995 -0.0521115079515383 3.6248245486044 -1.63780075815327 -23.728380564584 0.21598926650488 -0.263157294227932 0.328512961291803
s7021 -0.0133275085838293 0.338843300481073 0.192167940654771 4.62235654618753 1.68007226456314 0.00587221655493861 -0.613777718681652
s7025 -0.0133275085838293 -0.670482243797627 -2.83945910149404 -0.590090973210461 -7.28336591073806 0.502366687214402 -0.452816439079422
s7027 -0.0133275085838293 -1.84262555633153 -2.16843343301171 -12.7963587758015 0.560465282601448 -0.0610146308384104 1.81406746487877
s7029 -0.0133275085838293 -0.437772150237326 -1.24850693834133 4.19044933811254 1.40591657875814 -0.0797932371784963 -0.132681292445552
s7031 -0.0133275085838293 -0.819423363988727 -1.04498632799633 27.6562721639275 -1.20151446806546 -0.165788518592319 -0.398500496114043
s7035 -0.0133275085838293 -6.05279614652493 1.30389121056597 -5.70164839361248 -5.69627372102985 -0.122870537500415 -0.0461833774882422
s7037 -0.0133275085838293 0.913780336904973 0.745992609145071 -11.3823291845075 -11.0535594391371 -0.0769565345985584 -0.694541473569792
s7041 -0.0133275085838293 0.118800551652774 -1.15327478133623 -21.2915705565155 6.71568136536185 0.270742234954473 0.806391253750787
s7043 -0.0133275085838293 -2.03937231557503 1.17511089311257 -2.93872959904746 0.0140258641199429 -0.0785480209970683 -1.70077079647951
s7045 -0.0133275085838293 -0.765238936263527 0.628916476103472 7.60638232130152 -2.77928570309106 -0.19341647222877 -2.07152473510366
s7047 -0.0133275085838293 -0.975335431805026 1.33160242329797 40.4818369417815 5.99535303363645 -0.199679968941853 -1.77264610574593
s7049 -0.0133275085838293 5.86648267592507 0.660905989430772 19.0401861471975 -0.886200321931555 -0.101602977154527 -0.695035004123232
s7051 -0.0133275085838293 3.92945966703508 2.81391609174167 1.58102906640054 -7.74103819759125 -0.159047488806172 0.565628722959028
s7053 -0.0133275085838293 0.851949129187672 0.275575233536973 -11.1994247751755 0.831820316936748 -0.0253325459225454 0.967986704107269
s7055 0.0487893656260314 3.07826850112858 0.727174749493171 -35.3879974192625 -0.637379238525654 0.452449703875442 -0.275819181124422
s7059 0.0618900587076491 4.05367599803168 0.952035757364871 -1.43401449893846 -0.807079281827755 0.486760355478017 1.00333887241287
s7061 -0.0190719698165979 3.98599779919254 1.66211973479872 16.6755655235508 2.49841791510871 -0.0551467843414613 0.0487037580525346
s7063 -0.0190719698165979 5.67424669786053 1.98024042001752 -14.7392284793932 -0.258350466858696 -0.104842035984573 1.00918998924557
s7067 -0.0190719698165979 7.97367992772283 2.07173241202282 19.0378460229088 6.39117388931971 -0.0371309086779922 0.431980234007524
s7069 -0.0190719698165979 3.00549425327594 1.30508538833982 31.1616480155908 -3.41714404507769 0.110440335797096 -0.0101702846880262
s7071 0.231889295245919 6.31179605040513 2.16508126913752 -16.6778746324262 1.2763063867655 0.15972438022898 0.225967753632915
s7073 -0.0190719698165979 0.0707702396716349 0.970016662339718 -10.0487097296672 0.188389078124307 -0.0633827014091933 1.02883387704157
s7075 -0.0190719698165979 -0.357177986826663 -0.164948480480481 -17.1262896154862 5.05789625443901 -0.0991380821330933 1.27810760713317
s7077 -0.0217978862968494 -0.621639583927548 -0.63731729265749 10.2109293104571 0.255128996583727 -0.0740294900312885 0.49763316739059
s7081 0.0558614160136051 -3.29635601071456 -1.70012357018418 -14.7035060594542 3.3009962449733 -0.186343278749894 1.57019358174947
s7083 -0.0190719698165979 -3.11288959796816 0.235945467055918 10.1336811507458 6.33795381925171 0.0659709857752937 -0.829435787629485
s7087 -0.0190719698165979 1.86018260784203 0.109858894914518 -6.33232941847721 4.054265893216 -0.232497004442573 1.29795483288907
s7089 -0.0190719698165979 0.0563586729438369 -0.762748744134381 -12.2098575246532 -6.09987841761949 0.144087039557541 -0.368254188700925
s7093 -0.0190719698165979 -2.17654364096907 0.714416788834718 -6.26475617646421 -3.32146587880119 -0.0836501354050712 -0.282457939250635
s7097 -0.0190719698165979 -3.70164825835386 -0.813497961567482 51.3697735610248 5.2500452387281 -0.00707267376446725 0.883064633426784
s7099 -0.0190719698165979 -2.40886148570636 -1.00129047873548 -20.9384066294812 -3.29851693171259 0.0689611004319148 -2.13852841232019
s7101 -0.0190719698165979 1.32109918448923 -0.799335405638381 -37.6557845890582 -0.773796822224294 -0.0628340955925012 -1.15713312184306
s7103 -0.0190719698165979 -2.20564065318477 -1.72717030114978 -21.5112587362882 -3.21104695921979 -0.148955137242369 -1.65896429401541
s7105 -0.0190719698165979 -1.99506252424876 -2.57277458593782 -24.5948658386452 -0.173448047714496 -0.0508817339883733 -1.73510531647392
s7107 -0.0190719698165979 -2.58345175619666 0.775815817139019 -8.0525417291232 -0.622410988373498 0.0969898809409677 -1.15783402391782
s7113 -0.0190719698165979 -0.330163701334666 -0.931814082061081 8.43817294641978 -8.1690723323454 -0.0518286402445753 -0.885528143285816
