id	Otu476	genotyping	group
4978	0.3322769	AO	F6_D240
5319	0.3146601	OO	F6_D240
5622	0.313206	OO	F6_D240
4215	0.3087532	AA	F6_D240
4062	0.3033575	AO	F6_D240
5136	0.3018829	AO	F6_D240
4992	0.2974206	AO	F6_D240
4976	0.2929537	AO	F6_D240
4120	0.2925027	AO	F6_D240
4430	0.2892263	OO	F6_D240
4068	0.2821236	AO	F6_D240
4315	0.2783936	AA	F6_D240
4509	0.272732	OO	F6_D240
4181	0.2659574	AO	F6_D240
4175	0.2656857	AO	F6_D240
4218	0.2624132	OO	F6_D240
4331	0.2529685	AA	F6_D240
5167	0.246812	AO	F6_D240
5595	0.2421682	AO	F6_D240
4384	0.2418815	AO	F6_D240
5498	0.2414466	AA	F6_D240
5105	0.2414342	AO	F6_D240
5332	0.2405692	AO	F6_D240
4458	0.2370401	AO	F6_D240
4258	0.2365282	OO	F6_D240
4048	0.2357403	AO	F6_D240
5144	0.2356316	AO	F6_D240
4278	0.2331969	OO	F6_D240
4426	0.2306628	AO	F6_D240
5163	0.2305682	AO	F6_D240
4113	0.230285	OO	F6_D240
4075	0.22578	AA	F6_D240
4126	0.2218782	AO	F6_D240
5404	0.2209207	AO	F6_D240
5293	0.2207732	AO	F6_D240
4076	0.2204789	AO	F6_D240
4000	0.2202643	AA	F6_D240
4945	0.2170206	OO	F6_D240
4954	0.2165953	AA	F6_D240
4230	0.2165618	AO	F6_D240
4038	0.2165507	AO	F6_D240
5138	0.2159161	AA	F6_D240
5520	0.2110139	AO	F6_D240
4350	0.2096329	AO	F6_D240
4389	0.2061537	AO	F6_D240
4999	0.205571	AO	F6_D240
5290	0.2055604	OO	F6_D240
4072	0.2055498	AA	F6_D240
4940	0.2051913	OO	F6_D240
4724	0.2047817	AO	F6_D240
4523	0.2021144	AA	F6_D240
5240	0.2011761	AO	F6_D240
4873	0.201145	AA	F6_D240
4007	0.2000205	AO	F6_D240
4268	0.1958864	AA	F6_D240
4050	0.1953928	AO	F6_D240
5288	0.185128	OO	F6_D240
5316	0.1841998	AO	F6_D240
4552	0.1803473	OO	F6_D240
4058	0.1797453	AO	F6_D240
5135	0.1761111	AO	F6_D240
5250	0.1757378	AO	F6_D240
5309	0.17533	AO	F6_D240
4432	0.1749151	AO	F6_D240
4407	0.1748432	AO	F6_D240
4187	0.1746635	AA	F6_D240
5635	0.1743947	AA	F6_D240
5510	0.1710997	AO	F6_D240
4041	0.1698667	AO	F6_D240
5434	0.1695873	AO	F6_D240
5020	0.1694828	OO	F6_D240
5123	0.1693176	AO	F6_D240
5421	0.165238	OO	F6_D240
4335	0.1650165	AO	F6_D240
4982	0.16494	AO	F6_D240
4238	0.1645837	AO	F6_D240
4290	0.1645583	AO	F6_D240
4496	0.1643554	OO	F6_D240
5604	0.1642458	AA	F6_D240
4004	0.16	AO	F6_D240
4044	0.1598021	AO	F6_D240
4500	0.1594322	AO	F6_D240
5366	0.1594158	OO	F6_D240
4117	0.1593257	OO	F6_D240
5359	0.1591539	OO	F6_D240
4878	0.1591212	AA	F6_D240
5218	0.1585516	AO	F6_D240
4164	0.155368	AA	F6_D240
5417	0.1547588	AO	F6_D240
5108	0.1545277	OO	F6_D240
4325	0.1545038	AO	F6_D240
4219	0.153854	AO	F6_D240
4473	0.1537594	OO	F6_D240
4588	0.1537437	OO	F6_D240
5608	0.15372	AO	F6_D240
4374	0.1533742	AO	F6_D240
5574	0.1497702	AO	F6_D240
4016	0.1495693	OO	F6_D240
4158	0.1491923	AA	F6_D240
4436	0.149177	OO	F6_D240
4096	0.1490236	OO	F6_D240
4534	0.148993	OO	F6_D240
5007	0.1484743	AO	F6_D240
4006	0.1482997	AO	F6_D240
4045	0.1482466	AA	F6_D240
4193	0.1446879	AO	F6_D240
4321	0.144211	AA	F6_D240
5401	0.1442035	OO	F6_D240
5444	0.1441961	OO	F6_D240
4943	0.1441145	OO	F6_D240
4056	0.1439145	AO	F6_D240
5094	0.1437003	AO	F6_D240
4262	0.1436192	OO	F6_D240
5606	0.1436118	AA	F6_D240
5141	0.1435603	OO	F6_D240
4469	0.1434353	OO	F6_D240
4360	0.1432591	AO	F6_D240
5610	0.1432298	AO	F6_D240
4593	0.1428717	OO	F6_D240
4323	0.1396793	AO	F6_D240
4905	0.139398	OO	F6_D240
5354	0.1393476	AA	F6_D240
4013	0.1392111	OO	F6_D240
4972	0.139204	AO	F6_D240
5153	0.1391896	AO	F6_D240
5343	0.1390821	OO	F6_D240
4214	0.1388603	AO	F6_D240
4522	0.1386963	AO	F6_D240
4296	0.138561	OO	F6_D240
5582	0.1383764	AO	F6_D240
5617	0.1383693	AA	F6_D240
4420	0.1376608	OO	F6_D240
5155	0.134353	AO	F6_D240
4926	0.1342559	OO	F6_D240
4043	0.1340967	OO	F6_D240
4948	0.1340621	OO	F6_D240
4381	0.1340206	OO	F6_D240
5502	0.1339447	OO	F6_D240
5497	0.1339309	OO	F6_D240
4867	0.1338619	AO	F6_D240
4651	0.1337724	OO	F6_D240
5619	0.1337242	AA	F6_D240
5112	0.133347	AO	F6_D240
4791	0.1295672	AO	F6_D240
4950	0.1291923	OO	F6_D240
4411	0.1289391	AO	F6_D240
4947	0.1286141	OO	F6_D240
4223	0.1284819	AO	F6_D240
4069	0.1283697	OO	F6_D240
5440	0.1282907	OO	F6_D240
4882	0.128192	OO	F6_D240
4313	0.1239349	AO	F6_D240
4864	0.1239285	AO	F6_D240
4080	0.1238198	OO	F6_D240
4468	0.1235776	AO	F6_D240
4357	0.1233997	OO	F6_D240
4429	0.1232729	AO	F6_D240
4479	0.1231527	OO	F6_D240
5028	0.1230454	OO	F6_D240
4191	0.1230012	AO	F6_D240
5594	0.1228061	OO	F6_D240
4279	0.1199291	AO	F6_D240
4404	0.1193999	AO	F6_D240
4525	0.1189614	AA	F6_D240
5485	0.1186546	AO	F6_D240
5107	0.1186301	AO	F6_D240
4410	0.118459	OO	F6_D240
4141	0.1184468	OO	F6_D240
4051	0.1184224	AA	F6_D240
5570	0.1183676	AO	F6_D240
4060	0.1183432	AO	F6_D240
4114	0.1183188	OO	F6_D240
5284	0.1182215	OO	F6_D240
4413	0.1182155	AO	F6_D240
4471	0.1180759	AO	F6_D240
4256	0.1180153	OO	F6_D240
5206	0.1179669	OO	F6_D240
4235	0.1177736	AO	F6_D240
4936	0.1142798	AO	F6_D240
5478	0.1137127	OO	F6_D240
4556	0.1136246	OO	F6_D240
4063	0.113367	AO	F6_D240
4396	0.1132328	AO	F6_D240
4186	0.1130815	AA	F6_D240
5385	0.1130292	AO	F6_D240
4692	0.1129016	OO	F6_D240
4150	0.11289	OO	F6_D240
4347	0.1096778	AO	F6_D240
4327	0.1094719	AA	F6_D240
4989	0.1080914	AO	F6_D240
5137	0.1080692	AO	F6_D240
5023	0.1080247	OO	F6_D240
4701	0.107947	AO	F6_D240
4912	0.1078416	OO	F6_D240
4052	0.1078195	AO	F6_D240
5633	0.107731	AO	F6_D240
4047	0.107604	AO	F6_D240
4665	0.1030981	OO	F6_D240
4127	0.1029866	OO	F6_D240
4669	0.1029654	OO	F6_D240
4941	0.1029177	OO	F6_D240
4395	0.1028542	OO	F6_D240
5256	0.1027749	AO	F6_D240
4275	0.1027644	OO	F6_D240
4700	0.1027221	AO	F6_D240
4167	0.1027169	AO	F6_D240
5295	0.1026747	AO	F6_D240
5511	0.1026062	OO	F6_D240
5641	0.1025694	AA	F6_D240
4233	0.1024905	AO	F6_D240
4483	0.1022181	OO	F6_D240
4337	0.0994816	AO	F6_D240
4890	0.098979	AO	F6_D240
5208	0.0985579	OO	F6_D240
4708	0.0982674	OO	F6_D240
5422	0.0980443	OO	F6_D240
4053	0.0980443	AO	F6_D240
5142	0.0979432	OO	F6_D240
4009	0.0978877	OO	F6_D240
4378	0.0978877	AO	F6_D240
4952	0.0978675	AA	F6_D240
4253	0.097797	OO	F6_D240
4033	0.0977165	AO	F6_D240
4134	0.0976864	OO	F6_D240
4452	0.0975359	AO	F6_D240
5046	0.0974659	OO	F6_D240
4111	0.0971469	OO	F6_D240
4070	0.097142	OO	F6_D240
4983	0.0963082	AO	F6_D240
4969	0.0935697	OO	F6_D240
4333	0.0931629	AA	F6_D240
4037	0.0929512	AO	F6_D240
4979	0.0928361	OO	F6_D240
4348	0.0927979	OO	F6_D240
5175	0.0927644	AO	F6_D240
4269	0.0927118	OO	F6_D240
4993	0.0926832	AO	F6_D240
4308	0.0926259	OO	F6_D240
4336	0.0926164	AO	F6_D240
5307	0.0925831	AO	F6_D240
5494	0.0925783	OO	F6_D240
5110	0.0923645	AO	F6_D240
5449	0.0923361	AO	F6_D240
4359	0.0923219	OO	F6_D240
4156	0.0921612	AO	F6_D240
5298	0.0920669	OO	F6_D240
5450	0.0920622	OO	F6_D240
5003	0.0918977	AO	F6_D240
4908	0.0893326	OO	F6_D240
5248	0.0892576	OO	F6_D240
5352	0.0880236	AO	F6_D240
5638	0.0878871	OO	F6_D240
4276	0.0878145	AO	F6_D240
5202	0.0877736	OO	F6_D240
5612	0.0877691	AO	F6_D240
5302	0.0877419	AO	F6_D240
4580	0.0877193	OO	F6_D240
4493	0.0875792	OO	F6_D240
4563	0.0874486	OO	F6_D240
5113	0.0874081	AO	F6_D240
4298	0.0873766	AO	F6_D240
5336	0.0873362	AO	F6_D240
5386	0.0872869	AO	F6_D240
4140	0.0871929	OO	F6_D240
4110	0.0871393	OO	F6_D240
4160	0.0867613	AO	F6_D240
4844	0.0846337	AO	F6_D240
4390	0.0835335	OO	F6_D240
4064	0.0831947	AO	F6_D240
4842	0.0829531	AO	F6_D240
4135	0.0829144	AO	F6_D240
5100	0.0828286	AO	F6_D240
4046	0.0827729	AO	F6_D240
5412	0.0827002	AO	F6_D240
4960	0.0825934	AO	F6_D240
5014	0.082504	AO	F6_D240
5509	0.0824997	OO	F6_D240
4345	0.0824063	OO	F6_D240
4236	0.0823511	OO	F6_D240
4098	0.0822918	OO	F6_D240
5602	0.0822876	OO	F6_D240
5230	0.0822876	AO	F6_D240
5370	0.0821946	OO	F6_D240
5347	0.0821355	OO	F6_D240
5132	0.0821102	AA	F6_D240
5173	0.0820218	AO	F6_D240
5054	0.0819924	OO	F6_D240
4211	0.0781657	OO	F6_D240
4656	0.0777645	OO	F6_D240
4372	0.0775916	OO	F6_D240
4402	0.0775916	OO	F6_D240
5447	0.0774513	OO	F6_D240
4894	0.0773994	OO	F6_D240
5204	0.0773874	OO	F6_D240
5589	0.0773635	AO	F6_D240
4008	0.0773435	AO	F6_D240
4332	0.0772837	AO	F6_D240
5012	0.07724	OO	F6_D240
4094	0.0772082	OO	F6_D240
4679	0.0772042	AO	F6_D240
4712	0.0772002	OO	F6_D240
4226	0.0772002	AO	F6_D240
5254	0.0771208	AO	F6_D240
5260	0.0769783	AO	F6_D240
4231	0.0769507	OO	F6_D240
4946	0.0769152	OO	F6_D240
5037	0.0769034	OO	F6_D240
4102	0.0768246	OO	F6_D240
5165	0.0768246	AA	F6_D240
4159	0.0767303	OO	F6_D240
5277	0.0729395	OO	F6_D240
4675	0.0725313	OO	F6_D240
4505	0.07249	AO	F6_D240
4658	0.0723589	OO	F6_D240
5131	0.0723514	OO	F6_D240
4297	0.0723253	AO	F6_D240
4560	0.0723066	OO	F6_D240
4903	0.072191	OO	F6_D240
4248	0.0721426	OO	F6_D240
5533	0.0721241	OO	F6_D240
4118	0.0721018	AA	F6_D240
4188	0.0720869	AO	F6_D240
4059	0.0720758	AO	F6_D240
4023	0.0720053	OO	F6_D240
5140	0.071887	AO	F6_D240
4142	0.071828	OO	F6_D240
4726	0.0718022	OO	F6_D240
4393	0.0716003	OO	F6_D240
4872	0.0685293	AA	F6_D240
4856	0.068013	AO	F6_D240
4445	0.0677048	AO	F6_D240
5111	0.0672565	OO	F6_D240
5500	0.0672425	AO	F6_D240
5350	0.0672286	AA	F6_D240
4092	0.0671939	OO	F6_D240
5268	0.067121	OO	F6_D240
4207	0.0670725	OO	F6_D240
4189	0.0670656	AO	F6_D240
5236	0.0670172	OO	F6_D240
4334	0.0669413	AO	F6_D240
5071	0.0669172	AO	F6_D240
4022	0.0669034	OO	F6_D240
4147	0.0669034	OO	F6_D240
4086	0.0669	OO	F6_D240
5393	0.0668724	OO	F6_D240
4122	0.066838	AO	F6_D240
4284	0.0668106	AO	F6_D240
4476	0.0668037	OO	F6_D240
5042	0.06679	OO	F6_D240
4406	0.06679	AO	F6_D240
5323	0.0667522	AO	F6_D240
4650	0.0667146	OO	F6_D240
4002	0.0666667	AO	F6_D240
4434	0.0666667	AO	F6_D240
5056	0.0666598	AO	F6_D240
5515	0.0666564	AO	F6_D240
4216	0.0665643	OO	F6_D240
4532	0.0665336	OO	F6_D240
4213	0.0664656	OO	F6_D240
4987	0.0630186	AA	F6_D240
5158	0.0627976	AO	F6_D240
4351	0.0625033	AO	F6_D240
5058	0.0621858	AO	F6_D240
4660	0.0621054	OO	F6_D240
4131	0.0619675	AO	F6_D240
4036	0.0619003	OO	F6_D240
5300	0.0618079	AO	F6_D240
4057	0.0618047	AO	F6_D240
4922	0.0617665	OO	F6_D240
5513	0.0617538	AA	F6_D240
4499	0.0617411	OO	F6_D240
4341	0.0616967	OO	F6_D240
4910	0.061684	OO	F6_D240
4344	0.0616428	OO	F6_D240
5487	0.061627	AO	F6_D240
4530	0.061488	OO	F6_D240
4222	0.0614062	AO	F6_D240
5179	0.0613968	OO	F6_D240
4293	0.0583554	OO	F6_D240
4981	0.0570421	OO	F6_D240
4889	0.0568652	AA	F6_D240
5106	0.0567976	AO	F6_D240
4330	0.0567478	AA	F6_D240
4281	0.0567186	AO	F6_D240
4306	0.0566981	OO	F6_D240
5436	0.0566835	AO	F6_D240
5345	0.0566806	OO	F6_D240
4209	0.0566777	OO	F6_D240
5184	0.0566747	AO	F6_D240
4005	0.0566747	AA	F6_D240
5419	0.0566339	OO	F6_D240
5415	0.0566193	AO	F6_D240
4130	0.0566164	AO	F6_D240
4103	0.0566135	OO	F6_D240
5399	0.0566135	OO	F6_D240
4003	0.0566047	AA	F6_D240
5143	0.0565989	AO	F6_D240
4012	0.0565785	AA	F6_D240
5560	0.0565175	OO	F6_D240
5084	0.0564537	AO	F6_D240
4054	0.0564305	AO	F6_D240
4355	0.0563669	OO	F6_D240
4346	0.0563351	OO	F6_D240
4014	0.056315	OO	F6_D240
5431	0.0562343	AO	F6_D240
4358	0.0540015	AO	F6_D240
4930	0.0534674	AO	F6_D240
5104	0.052751	OO	F6_D240
4961	0.0524494	AO	F6_D240
4274	0.0523505	AA	F6_D240
5125	0.0517518	OO	F6_D240
4901	0.0516983	OO	F6_D240
4428	0.0516769	OO	F6_D240
5455	0.0516609	OO	F6_D240
5443	0.0516102	OO	F6_D240
4338	0.0515969	OO	F6_D240
5486	0.0515916	OO	F6_D240
4453	0.0515703	AO	F6_D240
4049	0.051557	OO	F6_D240
5490	0.0515464	OO	F6_D240
5342	0.0515358	AO	F6_D240
5446	0.0515145	OO	F6_D240
4382	0.0515119	AA	F6_D240
4997	0.0515013	AO	F6_D240
4465	0.0514907	AO	F6_D240
4024	0.0514748	OO	F6_D240
4661	0.0514721	OO	F6_D240
5224	0.0514668	AO	F6_D240
5512	0.0514377	OO	F6_D240
4400	0.0514139	AO	F6_D240
4984	0.051406	AO	F6_D240
4392	0.0513795	OO	F6_D240
5374	0.0513769	OO	F6_D240
4975	0.051369	OO	F6_D240
4310	0.0513611	OO	F6_D240
5286	0.0513611	OO	F6_D240
5072	0.0513057	AA	F6_D240
4185	0.0513031	AO	F6_D240
4369	0.0513005	OO	F6_D240
4659	0.0468945	OO	F6_D240
4066	0.0467411	AO	F6_D240
4095	0.0466249	AO	F6_D240
5341	0.0464516	OO	F6_D240
5299	0.0464277	OO	F6_D240
5103	0.0464253	OO	F6_D240
4408	0.0464133	OO	F6_D240
5252	0.0463607	AO	F6_D240
4596	0.0463249	OO	F6_D240
4343	0.0463177	OO	F6_D240
4119	0.0462844	OO	F6_D240
4424	0.0462701	AO	F6_D240
5021	0.0462701	AO	F6_D240
5379	0.0462487	AO	F6_D240
4385	0.0462368	OO	F6_D240
4481	0.0462345	OO	F6_D240
5507	0.0462297	OO	F6_D240
5061	0.0462273	AO	F6_D240
4088	0.0462107	OO	F6_D240
5035	0.046206	AO	F6_D240
4025	0.0461894	OO	F6_D240
4173	0.046142	AA	F6_D240
4328	0.0418301	AA	F6_D240
4589	0.0415088	OO	F6_D240
4377	0.0413202	OO	F6_D240
4249	0.0412499	OO	F6_D240
4162	0.0412137	OO	F6_D240
4019	0.0412053	OO	F6_D240
4239	0.041201	OO	F6_D240
4462	0.0411756	AO	F6_D240
4254	0.0411713	OO	F6_D240
4962	0.0411692	OO	F6_D240
4595	0.041165	OO	F6_D240
4472	0.0411629	OO	F6_D240
4340	0.0411375	OO	F6_D240
5034	0.0411184	OO	F6_D240
4264	0.0410889	OO	F6_D240
4133	0.0410846	AA	F6_D240
4349	0.0410593	OO	F6_D240
5189	0.0410235	OO	F6_D240
4353	0.0410004	OO	F6_D240
4657	0.0409417	OO	F6_D240
4399	0.0409291	OO	F6_D240
4974	0.036341	AO	F6_D240
4090	0.036292	OO	F6_D240
4924	0.0362056	OO	F6_D240
5429	0.0361514	AO	F6_D240
4513	0.036129	AA	F6_D240
4695	0.0361216	OO	F6_D240
5634	0.0361178	OO	F6_D240
5210	0.0361123	OO	F6_D240
4030	0.0360881	OO	F6_D240
5476	0.0360881	OO	F6_D240
4655	0.0360732	OO	F6_D240
4234	0.036062	OO	F6_D240
5403	0.0360527	OO	F6_D240
4504	0.0360027	AA	F6_D240
5097	0.0359953	OO	F6_D240
5505	0.0359934	OO	F6_D240
4155	0.0359879	AA	F6_D240
4082	0.0359786	AO	F6_D240
5348	0.0359712	AA	F6_D240
4144	0.0359546	OO	F6_D240
4294	0.0359454	OO	F6_D240
4364	0.0359417	OO	F6_D240
4928	0.035914	OO	F6_D240
4217	0.0359103	AO	F6_D240
4018	0.0357745	OO	F6_D240
4850	0.0318539	AO	F6_D240
4554	0.0314944	AO	F6_D240
4973	0.0312126	OO	F6_D240
4988	0.0311026	AO	F6_D240
5380	0.0309677	OO	F6_D240
4123	0.0309502	OO	F6_D240
4237	0.0309262	OO	F6_D240
5453	0.0309231	OO	F6_D240
4055	0.0309231	AA	F6_D240
4091	0.0309023	AO	F6_D240
4240	0.0308944	OO	F6_D240
5176	0.0308674	OO	F6_D240
4375	0.0308626	OO	F6_D240
4342	0.030861	OO	F6_D240
5331	0.0308578	AO	F6_D240
5356	0.0308277	AO	F6_D240
5031	0.0308261	OO	F6_D240
5032	0.0307535	OO	F6_D240
4040	0.0306796	AO	F6_D240
4286	0.026356	AO	F6_D240
4888	0.0262192	OO	F6_D240
4015	0.0259175	OO	F6_D240
4514	0.0258679	AO	F6_D240
4666	0.0258491	OO	F6_D240
4225	0.0258478	AA	F6_D240
4388	0.0258398	OO	F6_D240
5432	0.0258278	AO	F6_D240
5569	0.0257985	OO	F6_D240
4138	0.0257945	OO	F6_D240
4277	0.0257905	OO	F6_D240
4664	0.0257878	OO	F6_D240
4026	0.0257745	OO	F6_D240
4416	0.0257745	AO	F6_D240
4329	0.0257679	AO	F6_D240
4881	0.0257599	OO	F6_D240
4592	0.02574	OO	F6_D240
4029	0.0257334	AO	F6_D240
4116	0.0257268	AO	F6_D240
4137	0.0257202	AA	F6_D240
4317	0.0257149	AA	F6_D240
5039	0.0256911	AO	F6_D240
5571	0.0256792	OO	F6_D240
4221	0.0256779	OO	F6_D240
4148	0.0256423	AO	F6_D240
5052	0.0256239	OO	F6_D240
4121	0.0256213	OO	F6_D240
5526	0.02562	OO	F6_D240
5160	0.0256082	OO	F6_D240
5313	0.0206836	OO	F6_D240
5472	0.0206825	AO	F6_D240
4457	0.0206665	OO	F6_D240
5382	0.0206601	OO	F6_D240
4177	0.0206526	OO	F6_D240
4361	0.0206281	OO	F6_D240
4942	0.0206207	AO	F6_D240
5647	0.0206111	OO	F6_D240
5018	0.0205846	AA	F6_D240
4271	0.0205751	AO	F6_D240
5329	0.0205677	OO	F6_D240
5235	0.0205603	AO	F6_D240
5384	0.0205508	AO	F6_D240
4028	0.0205223	OO	F6_D240
4101	0.0205149	OO	F6_D240
4143	0.0205139	OO	F6_D240
5122	0.0204908	OO	F6_D240
4414	0.0204719	OO	F6_D240
4582	0.0155529	OO	F6_D240
4846	0.0155175	AO	F6_D240
4267	0.0154735	OO	F6_D240
5169	0.0154591	OO	F6_D240
5186	0.0154583	OO	F6_D240
4153	0.0154512	OO	F6_D240
4394	0.0154424	OO	F6_D240
5229	0.0154424	AO	F6_D240
4157	0.0154353	OO	F6_D240
4518	0.015402	AO	F6_D240
4287	0.0105263	AO	F6_D240
4109	0.0103681	OO	F6_D240
4304	0.010345	OO	F6_D240
5501	0.0103226	OO	F6_D240
4149	0.0103029	OO	F6_D240
4653	0.0102971	OO	F6_D240
5237	0.0102881	OO	F6_D240
5457	0.0102854	OO	F6_D240
4401	0.0102838	OO	F6_D240
5525	0.0102522	OO	F6_D240
4840	0.00522	AO	F6_D240
4001	0.00517	AA	F6_D240
4034	0.00515	OO	F6_D240
4379	0.00514	OO	F6_D240
5362	0.00513	OO	F6_D240
5575	0.00513	OO	F6_D240
4412	0.00513	AO	F6_D240
4499	0.5979306	OO	F6_D25
4493	0.5602385	OO	F6_D25
4494	0.4823651	OO	F6_D25
5382	0.4750715	OO	F6_D25
5061	0.4454343	AO	F6_D25
5071	0.4286526	AO	F6_D25
5037	0.2702014	OO	F6_D25
4480	0.2342652	OO	F6_D25
5421	0.122643	OO	F6_D25
4497	0.1088478	AO	F6_D25
5028	0.1075269	OO	F6_D25
4988	0.1038799	AO	F6_D25
5515	0.1020825	AO	F6_D25
5517	0.0664962	AO	F6_D25
5384	0.0563987	AO	F6_D25
4976	0.0470072	AO	F6_D25
5012	0.0306811	OO	F6_D25
4978	0.0256568	AO	F6_D25
4974	0.0255768	AO	F6_D25
4943	0.0204981	OO	F6_D25
5031	0.0160936	OO	F6_D25
4922	0.0156732	OO	F6_D25
4942	0.0154028	AO	F6_D25
5412	0.0153461	AO	F6_D25
5447	0.0103258	OO	F6_D25
5018	0.0102512	AA	F6_D25
5476	0.0102244	OO	F6_D25
5500	0.0102145	AO	F6_D25
5034	0.0102025	OO	F6_D25
5039	0.00529	AO	F6_D25
4915	0.00514	OO	F6_D25
5490	0.00513	OO	F6_D25
4525	0.00512	AA	F6_D25
4519	0.00511	AO	F6_D25
5440	0.0051	OO	F6_D25
5432	0.0051	AO	F6_D25
4908	0	OO	F6_D25
4910	0	OO	F6_D25
4923	0	OO	F6_D25
4924	0	OO	F6_D25
4926	0	OO	F6_D25
4928	0	OO	F6_D25
4945	0	OO	F6_D25
4946	0	OO	F6_D25
4948	0	OO	F6_D25
4950	0	OO	F6_D25
4973	0	OO	F6_D25
4975	0	OO	F6_D25
4979	0	OO	F6_D25
4981	0	OO	F6_D25
5020	0	OO	F6_D25
5042	0	OO	F6_D25
5052	0	OO	F6_D25
5054	0	OO	F6_D25
5444	0	OO	F6_D25
5450	0	OO	F6_D25
5453	0	OO	F6_D25
5457	0	OO	F6_D25
5478	0	OO	F6_D25
5486	0	OO	F6_D25
5511	0	OO	F6_D25
4514	0	AO	F6_D25
4518	0	AO	F6_D25
4930	0	AO	F6_D25
4936	0	AO	F6_D25
4982	0	AO	F6_D25
4984	0	AO	F6_D25
4992	0	AO	F6_D25
4997	0	AO	F6_D25
5003	0	AO	F6_D25
5007	0	AO	F6_D25
5058	0	AO	F6_D25
5386	0	AO	F6_D25
5404	0	AO	F6_D25
5431	0	AO	F6_D25
5472	0	AO	F6_D25
5485	0	AO	F6_D25
5487	0	AO	F6_D25
5498	0	AA	F6_D25
5513	0	AA	F6_D25
5490	0.1014795	OO	F6_IC
5244	0.0917946	AO	F6_IC
4936	0.0822073	AO	F6_IC
5301	0.0764661	AO	F6_IC
4989	0.0719424	AO	F6_IC
5104	0.0611496	OO	F6_IC
4915	0.0561167	OO	F6_IC
4947	0.0548079	OO	F6_IC
5110	0.047113	AO	F6_IC
5288	0.0461018	OO	F6_IC
4926	0.0417275	OO	F6_IC
4992	0.0408538	AO	F6_IC
5634	0.0408142	OO	F6_IC
5236	0.0358331	OO	F6_IC
4976	0.0317175	AO	F6_IC
4942	0.0307803	AO	F6_IC
5061	0.0307503	AO	F6_IC
5572	0.0307078	AA	F6_IC
4967	0.0307015	OO	F6_IC
4928	0.0306232	OO	F6_IC
5229	0.0306216	AO	F6_IC
5123	0.0264243	AO	F6_IC
5390	0.0256029	OO	F6_IC
5359	0.0254907	OO	F6_IC
5635	0.0254803	AA	F6_IC
5453	0.0212371	OO	F6_IC
4943	0.0207781	OO	F6_IC
5115	0.0205508	AO	F6_IC
5058	0.0205349	AO	F6_IC
5003	0.0204415	AO	F6_IC
4961	0.0204301	AO	F6_IC
4960	0.0204144	AO	F6_IC
5254	0.0203967	AO	F6_IC
5179	0.0203863	OO	F6_IC
5641	0.0203853	AA	F6_IC
5341	0.0203842	OO	F6_IC
5348	0.0155336	AA	F6_IC
5497	0.0154959	OO	F6_IC
5342	0.0154799	AO	F6_IC
5072	0.0154369	AA	F6_IC
4950	0.0153343	OO	F6_IC
5612	0.0153178	AO	F6_IC
4969	0.0153124	OO	F6_IC
5070	0.015303	OO	F6_IC
5354	0.0152929	AA	F6_IC
5140	0.0152897	AO	F6_IC
5165	0.0152897	AA	F6_IC
5455	0.0152882	OO	F6_IC
5135	0.0152882	AO	F6_IC
5153	0.0105097	AO	F6_IC
4856	0.0103858	AO	F6_IC
4962	0.0103675	OO	F6_IC
5501	0.0103413	OO	F6_IC
5034	0.0102722	OO	F6_IC
5336	0.0102496	AO	F6_IC
5347	0.0102297	OO	F6_IC
5594	0.0102213	OO	F6_IC
5305	0.0102088	OO	F6_IC
5054	0.0102082	OO	F6_IC
5319	0.0102077	OO	F6_IC
5617	0.0102041	AA	F6_IC
5014	0.0102036	AO	F6_IC
5652	0.010202	AO	F6_IC
5510	0.0101994	AO	F6_IC
5610	0.0101994	AO	F6_IC
5431	0.0101984	AO	F6_IC
5382	0.0101973	OO	F6_IC
5526	0.0101973	OO	F6_IC
5478	0.0101968	OO	F6_IC
5574	0.0101968	AO	F6_IC
5122	0.0101958	OO	F6_IC
4972	0.0101958	AO	F6_IC
5108	0.0101952	OO	F6_IC
5286	0.0101947	OO	F6_IC
5571	0.010189	OO	F6_IC
5230	0.00589	AO	F6_IC
5113	0.00556	AO	F6_IC
5250	0.00528	AO	F6_IC
5141	0.00527	OO	F6_IC
5256	0.00523	AO	F6_IC
4997	0.00522	AO	F6_IC
5295	0.00521	AO	F6_IC
4882	0.0052	OO	F6_IC
4945	0.00519	OO	F6_IC
5415	0.00519	AO	F6_IC
4894	0.00518	OO	F6_IC
4890	0.00517	AO	F6_IC
5432	0.00516	AO	F6_IC
4872	0.00514	AA	F6_IC
5268	0.00513	OO	F6_IC
4846	0.00513	AO	F6_IC
5052	0.00512	OO	F6_IC
5386	0.00512	AO	F6_IC
4974	0.00511	AO	F6_IC
4990	0.00511	AO	F6_IC
5318	0.00511	AO	F6_IC
4905	0.0051	OO	F6_IC
5012	0.0051	OO	F6_IC
5020	0.0051	OO	F6_IC
5111	0.0051	OO	F6_IC
5208	0.0051	OO	F6_IC
5299	0.0051	OO	F6_IC
5313	0.0051	OO	F6_IC
5343	0.0051	OO	F6_IC
5372	0.0051	OO	F6_IC
5393	0.0051	OO	F6_IC
5419	0.0051	OO	F6_IC
5457	0.0051	OO	F6_IC
5494	0.0051	OO	F6_IC
5509	0.0051	OO	F6_IC
5533	0.0051	OO	F6_IC
5602	0.0051	OO	F6_IC
4984	0.0051	AO	F6_IC
