	IPC001	IPC002	IPC003	IPC005	IPC006	IPC007	IPC008	IPC010	IPC011	IPC013	IPC014	IPC015	IPC017	IPC018	IPC019	IPC021	IPC022	IPC023	IPC024	IPC025	IPC026	IPC027	IPC028	IPC029	IPC030	IPC031	IPC032	IPC033	IPC034	IPC035	IPC036	IPC037	IPC038	IPC039	IPC040	IPC041	IPC042	IPC044	IPC045	IPC046	IPC047	IPC048	IPC049	IPC050	IPC051	IPC052	IPC055	IPC056	IPC058	IPC059	IPC060	IPC061	IPC063	IPC064	IPC065	IPC066	IPC067	IPC068	IPC069	IPC070	IPC071	IPC073	IPC074	IPC075	IPC076	IPC077	IPC078	IPC079	IPC080	IPC082	IPC083	IPC084	IPC085	IPC086	IPC087	IPC088	IPC090	IPC091	IPC092	IPC093	IPC095	IPC096	IPC097	IPC098	IPC099	IPC100	IPC101	IPC102	IPC103	IPC104	IPC105	IPC106	IPC107	IPC108	IPC109	IPC110	IPC111	IPC113	IPC114	IPC115	IPC116	IPC117	IPC119	IPC120	IPC121	IPC124	IPC125	IPC126	IPC127	IPC128	IPC129	IPC130	IPC131	IPC132	IPC133	IPC134	IPC135	IPC136	IPC137	IPC139	IPC140	IPC141	IPC142	IPC143	IPC144	IPC145	IPC146	IPC147	IPC148	IPC149	IPC150	IPC151	IPC152	IPC153	IPC154	IPC155	IPC156	IPC157	IPC158	IPC159	IPC160	IPC162	IPC163	IPC165	IPC166	IPC167	IPC168	IPC169	IPC170	IPC171	IPC172	IPC173	IPC174	IPC175	IPC176	IPC177	IPC178	IPC180	IPC181	IPC182	IPC183	IPC184	IPC185	IPC186	IPC188	IPC189	IPC190	IPC191	IPC192	IPC193	IPC194	IPC195	IPC196	IPC197	IPC199	IPC200	IPC202	IPC203	IPC204	IPC205	IPC206	IPC207	IPC209	IPC210	IPC212	IPC213	IPC214	IPC215	IPC216	IPC217	IPC218	IPC220	IPC221	IPC224	IPC225	IPC226	IPC227	IPC228	IPC229	IPC230	IPC231	IPC232	IPC233	IPC234	IPC235	IPC238	IPC239	IPC241	IPC250	IPC253	IPC254	IPC257	IPC259	IPC261	IPC262	IPC263	IPC268	IPC269	IPC272	IPC275	IPC276	IPC281	IPC283	IPC285	IPC288	IPC289	IPC292	IPC293	IPC297	IPC298	IPC300	IPC301	IPC304	IPC305	IPC306	IPC307	IPC309	IPC312	IPC313	IPC314	IPC315	IPC317	IPC319	IPC321	IPC322	IPC323	IPC324	IPC325	IPC326	IPC327	IPC329	IPC331	IPC332	IPC334	IPC335	IPC337	IPC338	IPC339	IPC341	IPC342	IPC343	IPC344	IPC348	IPC350	IPC352	IPC353	IPC358	IPC359	IPC360	IPC361	IPC366	IPC368	IPC370	IPC371	IPC372	IPC373	IPC375	IPC376	IPC377	IPC378	IPC379	IPC380	IPC381	IPC383	IPC385	IPC386	IPC387	IPC389	IPC390	IPC392	IPC393	IPC395	IPC398	IPC399	IPC401	IPC403	IPC404	IPC408	IPC409	IPC410	IPC411	IPC413	IPC414	IPC417	IPC419	IPC421	IPC424	IPC426	IPC427	IPC429	IPC430	IPC434
6d2487c1daa9dd9aff608f1b335705d0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	34	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0.5	0	0	0	5	0	13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d3cc4cb0049f25df7ccc14a18255465	0	46	24.3	262	12	357.5	60	19	104.7	6	56	58	49	20.5	119	14.3	10	110.5	19.5	0	190	71.3	3	11	30.5	246.7	19	42	53.5	257	109.5	403	119	7	32	0	497	152.5	23.5	13	33.7	19.7	51.3	362.3	55.3	317.7	0	25	29	111	270	222	58.5	703	305.7	2826.7	190	121.5	105	57	3	38	143	8	9.7	14.5	5.3	0	328.3	8	12	75.7	73	31	26	37.5	366	0	60.5	179	201	4	9.7	155.3	14	81.3	26.3	9.5	14.3	1	20	72	103	19	28	0	84	252.7	64	490	69	80	77	180.5	45	75	31	17.7	142	1.5	48	5	22	802	12	68.5	18.7	2	26	12	52.5	21.7	36	63.3	3.5	0	19.7	57.3	24.5	212	19	28.5	16	350	4.5	9.5	1.7	7	16	213.5	119.5	28	8.5	30	582	13.5	40.5	39.5	4	80	14.7	7	125.5	140.5	117.5	0	2	13	0.5	0	22	16	32	2	17	88.5	0	20	8	15	12.7	31.3	4.5	144.7	18	23	1306	0	20.3	5.7	0	9.3	18.5	310.3	62	13.7	295	281.7	61	34	78.7	3	28.7	0	70	171.5	45	40	21.3	17	293	16.5	175.3	93	9	889	1.3	8	12	48	23	43.3	22	9.3	2443	23.5	212.3	4	10	8.5	7	66.3	3	27.5	52	92.3	144.5	66.3	5.3	86.5	0	127	127.7	29	0	21.5	35	4	37.5	11.5	57.3	0.3	720	5.7	36	12	9.5	386.5	52	22	127.5	18	26	16	86.3	84	3	89	13.5	103.5	34	15	12	509	7	51.3	49	53	7.7	124	17.7	11	15	312.3	22.5	12	55	101.7	121	10.5	11.5	23.5	269.3	125	3	18.5	27	69	0	24	21	254	25.5	43.5	37	0	74	2	10	3	0	236.5	24.5	341	5	0	0	13	9.5	144	21	5
6d5eb8df83a25823b8c9889db5084464	0	0	0	0	0	0	0	0	0	0	0	82	1.5	0	0	0	3.3	0	0	9	0	0	0	0	6	0	3	2	8	0	0	5	0	1.5	0	2	0	0	0	0	0.3	2.7	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	2.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2.5	0	5	0	0.3	0	0	0	0	6	0	0	0	0	0	0.5	0	6	2	2	0	0	0	0	0	0	0	0	0	0	1.5	0	0	7	0	3.5	0	0	1.5	0	0	0	0	1.5	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	1.5	0.5	1.3	0	0	0	2	0	0	0.3	12	0	0	0	0	0	0	0	0	0	11	0	0	0	9	0	0	0	0	0	2.3	0	0	0	0	4.3	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	1.7	0	0	0	0.3	0	0	0	0	0	12.5	7.5	0	0.3	0	0	0	5.5	1	3.5	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2.7	0	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1.5	0	3	0	0	0	0	0	0	0	1	0	0	0	6
6e15599aafa6baef495e04ded7ecdba9	0	17	66	0	0	0	15.3	9	12.3	4	70	0	24	0	25.7	0	0	17.5	0	30	0	32.3	0	0	43.5	0	5.5	0	56	16	0	0	12	21	79	6	0	54	26	30	10.3	0	30.3	0	54.7	25.7	0	0	6.5	16	784.5	19	13.5	16	11	23	11	23.5	30.3	110	71.5	16	52	25.5	19.7	2.5	10	0	0	59	8.5	50	19	0	0	0	14.5	0	0	193	0	5	14.3	0	40.5	1.7	0.3	16.5	0	0	68	13	0	5	0	0	42	19	7.5	0	5.5	26.5	0	0	0	6	23	0	3.3	1.5	3.5	46.5	0	32.7	88	57.5	16.7	0	133	15	29.5	42	49.5	2.7	1.5	0	23.7	12.7	8.5	42.5	31	5	12	31	7	11.5	25.3	16	9	3.5	0	0	21.5	0	52.5	4.5	35.5	49.5	3	0	62	5	7.5	0	0	0	13.5	2.3	0	0	9	15	4.5	0	0	0	0	29.5	0	7.5	1.3	15.7	13.5	36.7	23.3	0	27.5	10.5	3	38.3	27.5	26.3	15.5	0	12.3	17.7	0	7	0	12	0	0	6.7	0	72	58	8	0	0	18	41	0	3	0	18.5	0	0	0	14.5	0	14.3	3.3	4	17	0	5.5	0	0	0	19	84	0	0	3.5	15.3	6.3	0	11.3	0	13.5	0.7	0	17	10	0	17	7	6	0	0	18	4.3	8	9.3	2.5	8.5	25	0	96	0	25.5	15	0	26	3	0	9	4.5	24.5	9	0	34.5	14.3	0	21	38.7	7.3	0	21	12	6	0	1.7	36.3	0	20	7.5	5.3	2.5	0	18.5	0	0	29	0	0	4	0	4	2	1	26	23.5	20.5	31	0	8	1.5	0	0	0	4.5	4	8	0	0	0	14	0	0	7	0
6f7cc03222f62d8ae3fdd727de3a9c0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
708391deee4ef2bdf0998394ac980a9c	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091c389b1b6c816636b59208b258cbf	0	0	0	2.5	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	1.5	0	0	0	0	0	0	0	21.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
719935c8fa955a25f9a3aa0e5ded281b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0
727c4260d17887a6a20625a067b92512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729e32e994e71cc568967a7f9180a005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
7306dda64d4731a57161e78aa52ee57e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0	0	22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7466aa2a9078d008c2e61a5439e75b7b	0	23.3	0	14.5	0	63.5	0	0	0	0	0	123	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	10.7	0	0	0	0	2.5	0	0	0	42	0	0	0	0	0	0	0	13.7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0.5	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7	0	0	5	0	0	1.7	0	0	0	0	0	0	2	0	2.5	0	0	0	1.3	0	0	2.5	0	0	0	0	0	0	0	0	0	0	10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
748967a7f8d2122150d029c25c2cc6c9	0	0	1	0	0	0	10.3	0	8.3	5	0	0	0	0	5	0	0	14.5	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12.3	0	6	0	0	0.7	0	0	12	0	0	0	0	0	0	1	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5	0	28.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	16	2.3	0	1.3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	12.7	0	0	30.7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5	0	0	0	0	0	0	0	19	66.7	0	0	0	0	29.5	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2.5	0	34	0	0	0	0	0	0	0	0
74f88628eb5597902c07f578f2d2c524	0	0	0	0	0	0	0	0	7.3	0	1.3	0	2	0	222.7	0	0	0	0	18	0	0	0	0	13.5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2	0	0	0	7.5	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	3	0	0	0	1	0	0	0	0	1	7	0	0	0	0	0.3	0	0	0.7	0	0.7	0	0	0	0	0	0	0	2	0	0	0	34.5	0	0	0	0	0	0	1	0	0.7	5	0	0	0	0	0	0	0	0	5.5	3.7	0	22.5	0.7	1	0	0	0	0	0	0	0	3.5	0	0	0	0	3.3	0	0.3	0	0.5	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	0	1.5	0	0	2.5	0	0	0	0	0	10	0	0.3	8.3	0	0	0	0	1.5	0	0	2	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7515530aa8e19ad55e2356847a5dc918	0	0	0	0	0	9.5	0.7	0	4	0	3.3	0	0.5	0	0.3	0	0	5.5	0	0	0	0	0	0	15	4.7	1	0	3.5	0	0	0	15	2	0	3	0	0	6	0	4	0	1.3	3	0	7.7	0	0	0	3	0	2	0	2	0	0.3	0	0	7	0	0	0	0	1	1.3	0	0	0	0	0	0	2.7	2	0	8	0	0	0	0	4	0	0	1.7	0	0	2	0	1.5	0	0	2	5	0.5	0	0	0	10	0	1.5	0	5	0	0	0	1	0	0	0	2	0	4	1.5	1	5.7	0	0	1	0	0	5.5	3	0	4.5	0	2.5	0	2.7	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5.5	1.5	0	8.5	0	0	1.7	0	2	0	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	1.3	3.5	0	0	2	0	12	6.7	0	0	2.7	2	0	0	0	0	3.3	8	8	2.3	0	1.7	0	2	0	0	0	0	0	6	0	1.3	0	1.5	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0	3	1.3	1	1.5	3.3	0	3	0	0	0	0	0	0	4.5	0	1.5	0	0	0	0	3.7	13.5	0	0	5.5	1	0	0.5	0	2	0	1.3	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2.7	0	3	0	0	0	1.5	1.3	0	1.5	0	0	0.3	0	0	0	0	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
75e286952d880df89829f22ce77ab3ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75edbef3c5b70906aa124d81589e8960	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
