logp	group
0.605373236	Other-bacteria_F6
0.032358436	Other-bacteria_F6
0.054383721	Other-bacteria_F6
0.946537395	Other-bacteria_F6
0.203425667	Other-bacteria_F6
0.036070578	Other-bacteria_F6
0.853251986	Other-bacteria_F6
0.261536561	Other-bacteria_F6
0.358129455	Other-bacteria_F6
0.802719442	Other-bacteria_F6
0.080346718	Other-bacteria_F6
0.37644061	Other-bacteria_F6
1.26776712	Other-bacteria_F6
0.039576793	Other-bacteria_F6
0.350859936	Other-bacteria_F6
0.128310334	Other-bacteria_F6
0.243896628	Other-bacteria_F6
1.317584138	Other-bacteria_F6
0.30181243	Other-bacteria_F6
0.110138279	Other-bacteria_F6
1.489186989	Other-bacteria_F6
0.388170521	Other-bacteria_F6
0.806875402	Other-bacteria_F6
0.37089635	Other-bacteria_F6
1.309272456	Other-bacteria_F6
0.167427225	Other-bacteria_F6
1.102482871	Other-bacteria_F6
1.196747789	Other-bacteria_F6
4.409827168	Other-bacteria_F6
0.334982175	Other-bacteria_F6
0.132532512	Other-bacteria_F6
0.152735898	Other-bacteria_F6
0.232547282	Other-bacteria_F6
0.713992878	Other-bacteria_F6
0.872247484	Other-bacteria_F6
0.021180613	Other-bacteria_F6
0.119701009	Other-bacteria_F6
0.551602897	Other-bacteria_F6
0.950781977	Other-bacteria_F6
0.302509113	Other-bacteria_F6
1.267928059	Other-bacteria_F6
0.280254507	Other-bacteria_F6
0.096801453	Other-bacteria_F6
0.159831151	Other-bacteria_F6
0.465339424	Other-bacteria_F6
0.37202001	Other-bacteria_F6
1.310336035	Other-bacteria_F6
0.179732843	Other-bacteria_F6
0.240332155	Other-bacteria_F6
0.526805091	Other-bacteria_F6
0.282163133	Other-bacteria_F6
0.005506877	Other-bacteria_F6
0.378200776	Other-bacteria_F6
0.261933285	Other-bacteria_F6
0.42159003	Other-bacteria_F6
0.034798299	Other-bacteria_F6
0.194295296	Other-bacteria_F6
0.265360161	Other-bacteria_F6
0.358625055	Other-bacteria_F6
0.70619564	Other-bacteria_F6
0.328827157	Other-bacteria_F6
0.855114582	Other-bacteria_F6
0.427476902	Other-bacteria_F6
0.940058112	Other-bacteria_F6
0.105019709	Other-bacteria_F6
0.37202001	Other-bacteria_F6
0.319211388	Other-bacteria_F6
0.166852888	Other-bacteria_F6
0.138943755	Other-bacteria_F6
0.086716098	Other-bacteria_F6
0.008375265	Other-bacteria_F6
0.34428545	Other-bacteria_F6
0.534319788	Other-bacteria_F6
0.459420283	Other-bacteria_F6
0.568958055	Other-bacteria_F6
0.584525832	Other-bacteria_F6
0.639785387	Other-bacteria_F6
0.097561944	Other-bacteria_F6
0.117475462	Other-bacteria_F6
0.512578789	Other-bacteria_F6
0.330125498	Other-bacteria_F6
0.010105436	Other-bacteria_F6
0.526805091	Other-bacteria_F6
0.802443787	Other-bacteria_F6
0.20259395	Other-bacteria_F6
0.401100113	Other-bacteria_F6
0.866141875	Other-bacteria_F6
0.982966661	Other-bacteria_F6
0.851705903	Other-bacteria_F6
0.472756884	Other-bacteria_F6
0.536853863	Other-bacteria_F6
0.361011841	Other-bacteria_F6
0.654234307	Other-bacteria_F6
0.502103257	Other-bacteria_F6
0.004935466	Other-bacteria_F6
1.414200991	Other-bacteria_F6
0.019632974	Other-bacteria_F6
0.13388996	Other-bacteria_F6
0.574791949	Other-bacteria_F6
0.954677021	Other-bacteria_F6
0.747875447	Other-bacteria_F6
0.10067205	Other-bacteria_F6
0.327163546	Other-bacteria_F6
0.348334396	Other-bacteria_F6
0.064391981	Other-bacteria_F6
0.459170186	Other-bacteria_F6
0.532096053	Other-bacteria_F6
0.790216985	Other-bacteria_F6
0.79209647	Other-bacteria_F6
0.300856313	Other-bacteria_F6
0.337147767	Other-bacteria_F6
0.432855955	Other-bacteria_F6
1.013362604	Other-bacteria_F6
1.028121383	Other-bacteria_F6
0.23470407	Other-bacteria_F6
0.35971737	Other-bacteria_F6
0.026779753	Other-bacteria_F6
0.171082438	Other-bacteria_F6
1.217026005	Other-bacteria_F6
0.116225039	Other-bacteria_F6
1.008596697	Other-bacteria_F6
0.117475462	Other-bacteria_F6
0.124938737	Other-bacteria_F6
0.182963774	Other-bacteria_F6
0.05858796	Other-bacteria_F6
0.065299598	Other-bacteria_F6
0.453087357	Other-bacteria_F6
0.073143291	Other-bacteria_F6
0.936666641	Other-bacteria_F6
0.119472222	Other-bacteria_F6
1.613501034	Other-bacteria_F6
0.620694482	Other-bacteria_F6
0.020907099	Other-bacteria_F6
2.678608722	Other-bacteria_F6
0.120560034	Other-bacteria_F6
0.698752911	Other-bacteria_F6
0.668572703	Other-bacteria_F6
0.32321497	Other-bacteria_F6
0.163675884	Other-bacteria_F6
0.061930814	Other-bacteria_F6
0.979638717	Other-bacteria_F6
0.018815863	Other-bacteria_F6
0.550675907	Other-bacteria_F6
0.765989182	Other-bacteria_F6
0.66174277	Other-bacteria_F6
0.129771721	Other-bacteria_F6
0.061130178	Other-bacteria_F6
0.842241114	Other-bacteria_F6
0.577738549	Other-bacteria_F6
0.084916898	Other-bacteria_F6
0.256725476	Other-bacteria_F6
0.190171039	Other-bacteria_F6
0.234331445	Other-bacteria_F6
0.087937444	Other-bacteria_F6
0.272702797	Other-bacteria_F6
0.354577731	Other-bacteria_F6
0.287855586	Other-bacteria_F6
0.157577997	Other-bacteria_F6
0.176199846	Other-bacteria_F6
0.29817307	Other-bacteria_F6
0.239276028	Other-bacteria_F6
0.1950432	Other-bacteria_F6
0.177439663	Other-bacteria_F6
0.096259059	Other-bacteria_F6
0.11901501	Other-bacteria_F6
0.345342245	Other-bacteria_F6
0.043735497	Other-bacteria_F6
0.236646891	Other-bacteria_F6
1.089856039	Other-bacteria_F6
0.435807539	Other-bacteria_F6
0.478469659	Other-bacteria_F6
0.875169851	Other-bacteria_F6
1.096475936	Other-bacteria_F6
0.771086594	Other-bacteria_F6
0.078729814	Other-bacteria_F6
0.18608558	Other-bacteria_F6
1.007093182	Other-bacteria_F6
0.197499932	Other-bacteria_F6
0.451119437	Other-bacteria_F6
0.851397345	Other-bacteria_F6
0.397505931	Other-bacteria_F6
0.257196342	Other-bacteria_F6
0.307417438	Other-bacteria_F6
0.213035741	Other-bacteria_F6
0.519418213	Other-bacteria_F6
0.736600669	Other-bacteria_F6
0.092749917	Other-bacteria_F6
0.764724123	Other-bacteria_F6
0.068186296	Other-bacteria_F6
0.086239114	Other-bacteria_F6
0.27876663	Other-bacteria_F6
1.050854048	Other-bacteria_F6
0.33847126	Other-bacteria_F6
0.126679398	Other-bacteria_F6
0.120846754	Other-bacteria_F6
0.795608668	Other-bacteria_F6
0.711303739	Other-bacteria_F6
1.19859629	Other-bacteria_F6
0.449160395	Other-bacteria_F6
0.325047052	Other-bacteria_F6
0.301029996	Other-bacteria_F6
0.033999142	Other-bacteria_F6
0.012959713	Other-bacteria_F6
0.054777683	Other-bacteria_F6
0.179076412	Other-bacteria_F6
0.322119418	Other-bacteria_F6
0.605373236	Other-bacteria_F6
1.075049111	Other-bacteria_F6
0.116225039	Other-bacteria_F6
0.256960845	Other-bacteria_F6
0.04793441	Other-bacteria_F6
0.236497135	Other-bacteria_F6
0.302770657	Other-bacteria_F6
0.185885644	Other-bacteria_F6
0.100070117	Other-bacteria_F6
0.080398976	Other-bacteria_F6
0.628932138	Other-bacteria_F6
0.595850751	Other-bacteria_F6
0.069764347	Other-bacteria_F6
0.41930306	Other-bacteria_F6
0.959002308	Other-bacteria_F6
1.925183559	Other-bacteria_F6
0.206349282	Other-bacteria_F6
0.24131515	Other-bacteria_F6
0.080921908	Other-bacteria_F6
0.254612879	Other-bacteria_F6
0.897566294	Other-bacteria_F6
0.295249096	Other-bacteria_F6
0.256020135	Other-bacteria_F6
0.154220033	Other-bacteria_F6
0.073503211	Other-bacteria_F6
1.656394492	Other-bacteria_F6
0.961777362	Other-bacteria_F6
0.11266407	Other-bacteria_F6
0.546070408	Other-bacteria_F6
0.940058112	Other-bacteria_F6
0.246800086	Other-bacteria_F6
2.140741583	Other-bacteria_F6
0.506541949	Other-bacteria_F6
0.346690987	Other-bacteria_F6
0.210066919	Other-bacteria_F6
1.380802284	Other-bacteria_F6
0.81079051	Other-bacteria_F6
0.148374797	Other-bacteria_F6
0.002395213	Other-bacteria_F6
0.437588167	Other-bacteria_F6
0.060131456	Other-bacteria_F6
0.179732843	Other-bacteria_F6
0.036637234	Other-bacteria_F6
0.198459094	Other-bacteria_F6
0.588043762	Other-bacteria_F6
0.026964559	Other-bacteria_F6
0.610302452	Other-bacteria_F6
0.096421706	Other-bacteria_F6
0.162853656	Other-bacteria_F6
1.297914279	Other-bacteria_F6
0.420902673	Other-bacteria_F6
0.579054594	Other-bacteria_F6
0.940815382	Other-bacteria_F6
0.356448631	Other-bacteria_F6
0.49390104	Other-bacteria_F6
0.911155437	Other-bacteria_F6
0.213106675	Other-bacteria_F6
0.100617294	Other-bacteria_F6
0.119300711	Other-bacteria_F6
0.73189027	Other-bacteria_F6
0.607830851	Other-bacteria_F6
0.113340102	Other-bacteria_F6
0.542875374	Other-bacteria_F6
0.034939479	Other-bacteria_F6
0.165642887	Other-bacteria_F6
0.984640245	Other-bacteria_F6
0.026595026	Other-bacteria_F6
0.172695359	Other-bacteria_F6
0.97674754	Other-bacteria_F6
0.207258214	Other-bacteria_F6
0.255237763	Other-bacteria_F6
0.252044693	Other-bacteria_F6
1.092105165	Other-bacteria_F6
0.753994096	Other-bacteria_F6
0.161969917	Other-bacteria_F6
0.114356128	Other-bacteria_F6
0.021545567	Other-bacteria_F6
0.053793446	Other-bacteria_F6
0.020269569	Other-bacteria_F6
0.244430019	Other-bacteria_F6
0.250263684	Other-bacteria_F6
0.288192771	Other-bacteria_F6
0.067272633	Other-bacteria_F6
0.268491816	Other-bacteria_F6
0.394371778	Other-bacteria_F6
0.437231457	Other-bacteria_F6
0.149660145	Other-bacteria_F6
1.750801643	Other-bacteria_F6
0.913284336	Other-bacteria_F6
0.282662417	Other-bacteria_F6
0.700274846	Other-bacteria_F6
0.319936573	Other-bacteria_F6
0.121076266	Other-bacteria_F6
0.673664139	Other-bacteria_F6
0.572189427	Other-bacteria_F6
1.409604053	Other-bacteria_F6
0.063435995	Other-bacteria_F6
0.015787833	Other-bacteria_F6
0.050366076	Other-bacteria_F6
0.180456064	Other-bacteria_F6
0.054088483	Other-bacteria_F6
0.135251664	Other-bacteria_F6
0.264241463	Other-bacteria_F6
1.937418016	Other-bacteria_F6
0.438779321	Other-bacteria_F6
0.312827895	Other-bacteria_F6
0.032124554	Other-bacteria_F6
1.124765054	Other-bacteria_F6
0.40882405	Other-bacteria_F6
0.117646254	Other-bacteria_F6
0.475993554	Other-bacteria_F6
0.416121402	Other-bacteria_F6
0.58519372	Other-bacteria_F6
0.17685194	Other-bacteria_F6
0.101329657	Other-bacteria_F6
0.086716098	Other-bacteria_F6
0.027889772	Other-bacteria_F6
0.195315485	Other-bacteria_F6
1.009261671	Other-bacteria_F6
0.209644454	Other-bacteria_F6
0.318125878	Other-bacteria_F6
0.114356128	Other-bacteria_F6
0.170567566	Other-bacteria_F6
0.015877917	Other-bacteria_F6
0.476904162	Other-bacteria_F6
0.476773958	Other-bacteria_F6
0.548520595	Other-bacteria_F6
0.343039817	Other-bacteria_F6
0.448428026	Other-bacteria_F6
0.244964066	Other-bacteria_F6
0.088735829	Other-bacteria_F6
0.171404544	Other-bacteria_F6
0.443335738	Other-bacteria_F6
0.303731003	Other-bacteria_F6
0.211195507	Other-bacteria_F6
0.191586449	Other-bacteria_F6
0.624336386	Other-bacteria_F6
0.109132061	Other-bacteria_F6
0.321026624	Other-bacteria_F6
0.263922363	Other-bacteria_F6
0.898252926	Other-bacteria_F6
1.476383581	Other-bacteria_F6
0.147703034	Other-bacteria_F6
0.335264031	Other-bacteria_F6
0.717377887	Other-bacteria_F6
0.254847105	Other-bacteria_F6
0.220403509	Other-bacteria_F6
0.12459144	Other-bacteria_F6
0.296622631	Other-bacteria_F6
0.215668052	Other-bacteria_F6
0.491201035	Other-bacteria_F6
0.656000931	Other-bacteria_F6
0.51215488	Other-bacteria_F6
0.4405722	Other-bacteria_F6
1.501689446	Other-bacteria_F6
0.837435593	Other-bacteria_F6
0.311847244	Other-bacteria_F6
0.707965564	Other-bacteria_F6
0.597051171	Other-bacteria_F6
0.056703385	Other-bacteria_F6
0.100179498	Other-bacteria_F6
0.430860275	Other-bacteria_F6
0.001261284	Other-bacteria_F6
0.046095407	Other-bacteria_F6
0.676541633	Other-bacteria_F6
0.76649624	Other-bacteria_F6
0.738975166	Other-bacteria_F6
0.775985189	Other-bacteria_F6
0.039338993	Other-bacteria_F6
0.122916743	Other-bacteria_F6
0.428990328	Other-bacteria_F6
0.391580949	Other-bacteria_F6
1.505706231	Other-bacteria_F6
0.577082019	Other-bacteria_F6
1.142004504	Other-bacteria_F6
1.042344833	Other-bacteria_F6
1.295849483	Other-bacteria_F6
1.614572485	Other-bacteria_F6
0.354283061	Other-bacteria_F6
0.538801711	Other-bacteria_F6
0.183361055	Other-bacteria_F6
0.216096421	Other-bacteria_F6
0.526805091	Other-bacteria_F6
0.233587153	Other-bacteria_F6
0.239879215	Other-bacteria_F6
0.057793458	Other-bacteria_F6
0.093718844	Other-bacteria_F6
0.59209946	Other-bacteria_F6
0.056357117	Other-bacteria_F6
0.374996399	Other-bacteria_F6
0.077015184	Other-bacteria_F6
0.501965276	Other-bacteria_F6
0.587203571	Other-bacteria_F6
0.531357332	Other-bacteria_F6
0.627087997	Other-bacteria_F6
0.149292515	Other-bacteria_F6
0.201418405	Other-bacteria_F6
0.255941834	Other-bacteria_F6
0.779630368	Other-bacteria_F6
0.380384994	Other-bacteria_F6
1.769806621	Other-bacteria_F6
0.804653942	Other-bacteria_F6
0.292344676	Other-bacteria_F6
0.573814175	Other-bacteria_F6
0.53670439	Other-bacteria_F6
0.950781977	Other-bacteria_F6
0.058389198	Other-bacteria_F6
1.594312213	Other-bacteria_F6
0.024844022	Other-bacteria_F6
0.238222462	Other-bacteria_F6
0.273517303	Other-bacteria_F6
1.089002284	Other-bacteria_F6
0.198390512	Other-bacteria_F6
0.023420781	Other-bacteria_F6
0.016148281	Other-bacteria_F6
0.009927665	Other-bacteria_F6
1.398265852	Other-bacteria_F6
0.652669985	Other-bacteria_F6
0.304605892	Other-bacteria_F6
1.593971055	Other-bacteria_F6
0.655607726	Other-bacteria_F6
0.521289244	Other-bacteria_F6
0.324771746	Other-bacteria_F6
0.799423073	Other-bacteria_F6
0.953114809	Other-bacteria_F6
0.835052627	Other-bacteria_F6
2.033905221	Other-bacteria_F6
1.689094371	Other-bacteria_F6
0.308476478	Other-bacteria_F6
0.775985189	Other-bacteria_F6
0.839531469	Other-bacteria_F6
0.239426746	Other-bacteria_F6
0.840432807	Other-bacteria_F6
1.056851871	Other-bacteria_F6
0.040052784	Other-bacteria_F6
0.93930216	Other-bacteria_F6
1.05104939	Other-bacteria_F6
0.294478387	Other-bacteria_F6
0.900664722	Other-bacteria_F6
1.255315937	Other-bacteria_F6
0.996970529	Other-bacteria_F6
0.156455788	Other-bacteria_F6
1.36552273	Other-bacteria_F6
0.38007229	Other-bacteria_F6
1.114978205	Other-bacteria_F6
0.692290077	Other-bacteria_F6
1.529442515	Other-bacteria_F6
0.130944381	Other-bacteria_F6
1.190507623	Other-bacteria_F6
0.141823862	Other-bacteria_F6
0.336959025	Other-bacteria_F6
0.115034802	Other-bacteria_F6
0.044889769	Other-bacteria_F6
0.211760903	Other-bacteria_F6
0.264960295	Other-bacteria_F6
0.012959713	Other-bacteria_F6
0.144238628	Other-bacteria_F6
0.461803422	Other-bacteria_F6
0.03077052	Other-bacteria_F6
1.311936303	Other-bacteria_F6
0.326426204	Other-bacteria_F6
0.090337015	Other-bacteria_F6
0.745451923	Other-bacteria_F6
0.39351115	Other-bacteria_F6
0.000130308	Other-bacteria_F6
0.011842527	Other-bacteria_F6
1.26816958	Other-bacteria_F6
0.235973392	Other-bacteria_F6
0.106071873	Other-bacteria_F6
0.446723954	Other-bacteria_F6
0.281249265	Other-bacteria_F6
1.909036923	Other-bacteria_F6
0.287855586	Other-bacteria_F6
2.563360368	Other-bacteria_F6
0.226945307	Other-bacteria_F6
0.178290003	Other-bacteria_F6
0.491739694	Other-bacteria_F6
0.145876218	Other-bacteria_F6
0.145693958	Other-bacteria_F6
0.362410214	Other-bacteria_F6
0.836242476	Other-bacteria_F6
0.159329439	Other-bacteria_F6
0.356349962	Other-bacteria_F6
0.293452897	Other-bacteria_F6
0.42400438	Other-bacteria_F6
0.117760152	Other-bacteria_F6
0.2817475	Other-bacteria_F6
0.166980453	Other-bacteria_F6
0.079094396	Other-bacteria_F6
0.999132278	Other-bacteria_F6
0.451610582	Other-bacteria_F6
0.532687937	Other-bacteria_F6
1.196542884	Other-bacteria_F6
0.805208242	Other-bacteria_F6
0.035551792	Other-bacteria_F6
0.06063053	Other-bacteria_F6
0.110754339	Other-bacteria_F6
0.42044504	Other-bacteria_F6
0.274251667	Other-bacteria_F6
0.250031916	Other-bacteria_F6
0.012870232	Other-bacteria_F6
0.532687937	Other-bacteria_F6
0.3341377	Other-bacteria_F6
0.077949598	Other-bacteria_F6
0.39653084	Other-bacteria_F6
0.113847818	Other-bacteria_F6
0.405165644	Other-bacteria_F6
0.191451449	Other-bacteria_F6
0.153662888	Other-bacteria_F6
1.4405722	Other-bacteria_F6
0.160710544	Other-bacteria_F6
0.132591443	Other-bacteria_F6
0.584192272	Other-bacteria_F6
0.53387413	Other-bacteria_F6
1.220764368	Other-bacteria_F6
0.313363731	Other-bacteria_F6
0.988429556	Other-bacteria_F6
0.195111255	Other-bacteria_F6
0.462180905	Other-bacteria_F6
1.036306595	Other-bacteria_F6
0.183692401	Other-bacteria_F6
0.848017605	Other-bacteria_F6
0.224899501	Other-bacteria_F6
0.160459107	Other-bacteria_F6
0.814457845	Other-bacteria_F6
0.089162235	Other-bacteria_F6
0.630042393	Other-bacteria_F6
0.259321575	Other-bacteria_F6
0.107849722	Other-bacteria_F6
0.08820341	Other-bacteria_F6
1.648783655	Other-bacteria_F6
1.340178842	Other-bacteria_F6
0.101274818	Other-bacteria_F6
0.172178572	Other-bacteria_F6
0.530472521	Other-bacteria_F6
0.639595945	Other-bacteria_F6
0.609771638	Other-bacteria_F6
0.464959187	Other-bacteria_F6
0.7044329	Other-bacteria_F6
0.099086932	Other-bacteria_F6
0.756713854	Other-bacteria_F6
0.515700161	Other-bacteria_F6
0.070734382	Other-bacteria_F6
0.341797747	Other-bacteria_F6
0.184488663	Other-bacteria_F6
0.079772289	Other-bacteria_F6
0.92628165	Other-bacteria_F6
0.377682339	Other-bacteria_F6
0.488116639	Other-bacteria_F6
0.318035541	Other-bacteria_F6
0.133240217	Other-bacteria_F6
0.029699625	Other-bacteria_F6
0.039671949	Other-bacteria_F6
0.651695137	Other-bacteria_F6
0.003313244	Other-bacteria_F6
0.676129393	Other-bacteria_F6
0.426896217	Other-bacteria_F6
0.228339041	Other-bacteria_F6
0.630227711	Other-bacteria_F6
0.107348966	Other-bacteria_F6
0.297138829	Other-bacteria_F6
0.111989088	Other-bacteria_F6
1.64168436	Other-bacteria_F6
0.100124804	Other-bacteria_F6
0.683610249	Other-bacteria_F6
0.040767751	Other-bacteria_F6
0.675100503	Other-bacteria_F6
0.128952739	Other-bacteria_F6
0.045371622	Other-bacteria_F6
0.287013766	Other-bacteria_F6
0.183361055	Other-bacteria_F6
0.040243327	Other-bacteria_F6
0.050073556	Other-bacteria_F6
0.791021483	Other-bacteria_F6
0.225848141	Other-bacteria_F6
1.229663559	Other-bacteria_F6
0.133594502	Other-bacteria_F6
0.01028328	Other-bacteria_F6
1.002526241	Other-bacteria_F6
0.084864093	Other-bacteria_F6
0.716472635	Other-bacteria_F6
0.273109859	Other-bacteria_F6
1.241088108	Other-bacteria_F6
0.132473589	Other-bacteria_F6
0.828566099	Other-bacteria_F6
0.736837535	Other-bacteria_F6
0.135607595	Other-bacteria_F6
0.435807539	Other-bacteria_F6
1.729787145	Other-bacteria_F6
0.726767166	Other-bacteria_F6
1.000651931	Other-bacteria_F6
1.755722879	Other-bacteria_F6
0.898252926	Other-bacteria_F6
0.457299031	Other-bacteria_F6
0.15701653	Other-bacteria_F6
0.191518943	Other-bacteria_F6
0.051342568	Other-bacteria_F6
2.16953965	Other-bacteria_F6
0.061730517	Other-bacteria_F6
0.610302452	Other-bacteria_F6
1.18422308	Other-bacteria_F6
0.534171185	Other-bacteria_F6
0.899629455	Other-bacteria_F6
0.389552779	Other-bacteria_F6
0.957030927	Other-bacteria_F6
0.015067834	Other-bacteria_F6
0.585360853	Other-bacteria_F6
0.395557934	Other-bacteria_F6
0.041722874	Other-bacteria_F6
0.131061822	Other-bacteria_F6
0.423313195	Other-bacteria_F6
0.481091426	Other-bacteria_F6
1.85667287	Other-bacteria_F6
0.375821074	Other-bacteria_F6
0.456180195	Other-bacteria_F6
0.358922687	Other-bacteria_F6
0.072321736	Other-bacteria_F6
0.557206774	Other-bacteria_F6
0.329754147	Other-bacteria_F6
0.259874263	Other-bacteria_F6
0.33003263	Other-bacteria_F6
0.271971046	Other-bacteria_F6
1.189229989	Other-bacteria_F6
0.758453519	Other-bacteria_F6
0.33847126	Other-bacteria_F6
0.474436942	Other-bacteria_F6
0.093395628	Other-bacteria_F6
0.120617363	Other-bacteria_F6
0.400772137	Other-bacteria_F6
1.131825959	Other-bacteria_F6
0.007446482	Other-bacteria_F6
0.439615077	Other-bacteria_F6
0.008862565	Other-bacteria_F6
0.896538378	Other-bacteria_F6
0.114130139	Other-bacteria_F6
0.001000028	Other-bacteria_F6
1.384997385	Other-bacteria_F6
0.091997799	Other-bacteria_F6
1.06459351	Other-bacteria_F6
0.872895202	Other-bacteria_F6
2.214883805	Other-bacteria_F6
0.809668302	Other-bacteria_F6
0.668572703	Other-bacteria_F6
0.579879152	Other-bacteria_F6
0.164563105	Other-bacteria_F6
0.090604454	Other-bacteria_F6
0.05843888	Other-bacteria_F6
0.219466675	Other-bacteria_F6
2.107015449	Other-bacteria_F6
0.470569646	Other-bacteria_F6
0.271646218	Other-bacteria_F6
0.033013975	Other-bacteria_F6
0.61225434	Other-bacteria_F6
1.711527199	Other-bacteria_F6
0.117760152	Other-bacteria_F6
1.013945219	Other-bacteria_F6
1.286005732	Other-bacteria_F6
0.074172425	Other-bacteria_F6
0.090818524	Other-bacteria_F6
0.918652692	Other-bacteria_F6
0.721246399	Other-bacteria_F6
0.104743247	Other-bacteria_F6
0.509058795	Other-bacteria_F6
0.531800414	Other-bacteria_F6
0.515700161	Other-bacteria_F6
1.142064735	Other-bacteria_F6
0.963770456	Other-bacteria_F6
0.699621935	Other-bacteria_F6
0.395342028	Other-bacteria_F6
0.64320954	Other-bacteria_F6
0.322940823	Other-bacteria_F6
0.48399377	Other-bacteria_F6
0.154839922	Other-bacteria_F6
0.292770581	Other-bacteria_F6
0.1716624	Other-bacteria_F6
0.053351266	Other-bacteria_F6
0.827105302	Other-bacteria_F6
1.980053318	Other-bacteria_F6
0.416461181	Other-bacteria_F6
1.058488567	Other-bacteria_F6
1.210560315	Other-bacteria_F6
0.124938737	Other-bacteria_F6
0.136498699	Other-bacteria_F6
1.305131672	Other-bacteria_F6
1.517698233	Other-bacteria_F6
0.067374056	Other-bacteria_F6
0.037914919	Other-bacteria_F6
0.115487841	Other-bacteria_F6
0.395773947	Other-bacteria_F6
1.107182176	Other-bacteria_F6
0.389233405	Other-bacteria_F6
1.267847582	Other-bacteria_F6
0.257589119	Other-bacteria_F6
0.606073993	Other-bacteria_F6
0.5636783	Other-bacteria_F6
0.067830754	Other-bacteria_F6
0.2817475	Other-bacteria_F6
0.084125497	Other-bacteria_F6
0.568153954	Other-bacteria_F6
0.568153954	Other-bacteria_F6
1.04033863	Other-bacteria_F6
0.559563234	Other-bacteria_F6
0.288361462	Other-bacteria_F6
0.862645889	Other-bacteria_F6
0.203148251	Other-bacteria_F6
0.868381336	Other-bacteria_F6
0.07109231	Other-bacteria_F6
0.550521601	Other-bacteria_F6
0.267204302	Other-bacteria_F6
0.751536282	Other-bacteria_F6
1.665747358	Other-bacteria_F6
0.472885888	Other-bacteria_F6
1.379135525	Other-bacteria_F6
0.159329439	Other-bacteria_F6
1.117418546	Other-bacteria_F6
1.545002783	Other-bacteria_F6
0.333388432	Other-bacteria_F6
0.042105513	Other-bacteria_F6
0.530914701	Other-bacteria_F6
0.045564514	Other-bacteria_F6
0.278684119	Other-bacteria_F6
0.045950553	Other-bacteria_F6
0.386158178	Other-bacteria_F6
0.340749531	Other-bacteria_F6
0.050756409	Other-bacteria_F6
1.546528766	Other-bacteria_F6
0.538351432	Other-bacteria_F6
0.087618501	Other-bacteria_F6
0.4597957	Other-bacteria_F6
0.579879152	Other-bacteria_F6
0.482540173	Other-bacteria_F6
0.60153915	Other-bacteria_F6
1.425505732	Other-bacteria_F6
0.149844078	Other-bacteria_F6
0.039291448	Other-bacteria_F6
0.176525771	Other-bacteria_F6
0.068033885	Other-bacteria_F6
0.479254528	Other-bacteria_F6
0.093880542	Other-bacteria_F6
0.415442639	Other-bacteria_F6
0.178814117	Other-bacteria_F6
0.770318158	Other-bacteria_F6
0.432620692	Other-bacteria_F6
0.803547458	Other-bacteria_F6
0.332080315	Other-bacteria_F6
0.77237035	Other-bacteria_F6
0.090443971	Other-bacteria_F6
0.583858969	Other-bacteria_F6
0.236871623	Other-bacteria_F6
0.291324207	Other-bacteria_F6
0.503070352	Other-bacteria_F6
0.11650891	Other-bacteria_F6
0.646468441	Other-bacteria_F6
0.090604454	Other-bacteria_F6
0.373044049	Other-bacteria_F6
0.709297757	Other-bacteria_F6
0.377785977	Other-bacteria_F6
0.58552805	Other-bacteria_F6
1.315873074	Other-bacteria_F6
0.799149502	Other-bacteria_F6
0.12720296	Other-bacteria_F6
0.205302873	Other-bacteria_F6
0.242831808	Other-bacteria_F6
0.394156461	Other-bacteria_F6
0.441531437	Other-bacteria_F6
0.626720107	Other-bacteria_F6
1.015202743	Other-bacteria_F6
0.56035157	Other-bacteria_F6
0.048808242	Other-bacteria_F6
0.61960784	Other-bacteria_F6
0.527536103	Other-bacteria_F6
0.353204311	Other-bacteria_F6
0.019632974	Other-bacteria_F6
0.629116983	Other-bacteria_F6
0.235524973	Other-bacteria_F6
0.207538269	Other-bacteria_F6
0.014932967	Other-bacteria_F6
0.006211186	Other-bacteria_F6
0.231066058	Other-bacteria_F6
0.052223292	Other-bacteria_F6
0.601365675	Other-bacteria_F6
0.547600154	Other-bacteria_F6
0.304080747	Other-bacteria_F6
0.319030282	Other-bacteria_F6
0.230032199	Other-bacteria_F6
0.278519145	Other-bacteria_F6
0.711750774	Other-bacteria_F6
0.092105165	Other-bacteria_F6
0.13667714	Other-bacteria_F6
0.245116772	Other-bacteria_F6
0.1837587	Other-bacteria_F6
0.155771419	Other-bacteria_F6
0.76649624	Other-bacteria_F6
0.621057301	Other-bacteria_F6
0.693146251	Other-bacteria_F6
0.723538196	Other-bacteria_F6
0.577574324	Other-bacteria_F6
0.158077688	Other-bacteria_F6
0.760200182	Other-bacteria_F6
0.161087973	Other-bacteria_F6
0.328641997	Other-bacteria_F6
0.241163775	Other-bacteria_F6
0.225264117	Other-bacteria_F6
0.259479414	Other-bacteria_F6
0.123089689	Other-bacteria_F6
0.260190401	Other-bacteria_F6
1.884056823	Other-bacteria_F6
0.469544156	Other-bacteria_F6
0.656591406	Other-bacteria_F6
0.905528871	Other-bacteria_F6
0.171082438	Other-bacteria_F6
0.355266073	Other-bacteria_F6
0.2142432	Other-bacteria_F6
0.104246058	Other-bacteria_F6
0.399898744	Other-bacteria_F6
0.052566278	Other-bacteria_F6
1.256725476	Other-bacteria_F6
